DOI,Title,Year,Date,Author,Institution,Country,Citation count,Open access,Abstract,Keyword,Topic,Subfield,Field,Domain,Author count,Institution count,Country count,Keyword count,Topic count,International collaboration,Multi-institution collaboration,Has abstract,Has author,Has institution,Has country,Has keyword,Has topic
10.1016/j.dss.2013.01.005,A social network-empowered research analytics framework for project selection,2013,2013-01-09,Thushari Silva | Zhiling Guo | Jian Ma | Hongbing Jiang | Huaping Chen,City University of Hong Kong | University of Science and Technology of China,HK | CN,37,Unknown,,Relevance (law) | Productivity | Matching (statistics) | Process (computing) | Analytics | Social network analysis | Selection (genetic algorithm) | Agency (philosophy) | Computer science | Government (linguistics) | Quality (philosophy) | Knowledge management | Social network (sociolinguistics) | Data science | Political science | Sociology | World Wide Web | Social media | Economics,Complex Network Analysis Techniques,Statistical and Nonlinear Physics,Physics and Astronomy,Physical Sciences,5,2,2,19,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2016.03.002,Late payment prediction models for fair allocation of customer contact lists to call center agents,2016,2016-03-12,Jongmyoung Kim | Pilsung Kang,Seoul National University of Science and Technology | Korea University,KR,37,Unknown,,Payment | Debt | Cash | Computer science | Heuristic | Bad debt | Business | Actuarial science | Finance | Artificial intelligence,Customer churn and segmentation,Marketing,"Business, Management and Accounting",Social Sciences,2,2,1,10,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2015.05.008,Loyalty programs and dynamic consumer preference in online markets,2015,2015-05-21,Sanghee Lim | Byungtae Lee,Johns Hopkins University | William Carey University | Korea Advanced Institute of Science and Technology,US | KR,37,Unknown,,Loyalty | Business | Incentive | Marketing | Loyalty program | Loyalty business model | Profit (economics) | Online and offline | Promotion (chess) | Preference | Advertising | Database transaction | Dynamic pricing | Microeconomics | Economics | Computer science,Consumer Market Behavior and Pricing,Marketing,"Business, Management and Accounting",Social Sciences,2,3,2,16,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2016.11.004,A social route recommender mechanism for store shopping support,2016,2016-11-22,Yung-Ming Li | Lien-Fa Lin | Chun‐Chih Ho,National Yang Ming Chiao Tung University | Kao Yuan University,TW,37,Unknown,,Context (archaeology) | Profitability index | Business | Service (business) | Social media | Computer science | Recommender system | Space (punctuation) | Advertising | Competitive advantage | Marketing | World Wide Web,Human Mobility and Location-Based Analysis,Transportation,Social Sciences,Social Sciences,3,2,1,12,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2017.07.003,Emergency Response Community Effectiveness: A simulation modeler for comparing Emergency Medical Services with smartphone-based Samaritan response,2017,2017-07-14,Michael Khalemsky | David Gary Schwartz,Bar-Ilan University,IL,37,Unknown,,Emergency medical services | Emergency response | Medical emergency | Population | Geographic information system | Service (business) | Computer science | Computer security | Medicine | Business | Geography | Environmental health,Disaster Management and Resilience,Sociology and Political Science,Social Sciences,Social Sciences,2,1,1,12,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2018.03.002,The truck driver scheduling problem with fatigue monitoring,2018,2018-03-18,Zachary E. Bowden | Cliff T. Ragsdale,Virginia Tech Transportation Institute | Virginia Tech,US,37,Unknown,,Alertness | Truck | Schedule | Scheduling (production processes) | Computer science | Automotive engineering | Engineering | Transport engineering | Simulation | Aeronautics | Operations management | Psychology | Operating system,Sleep and Work-Related Fatigue,Experimental and Cognitive Psychology,Psychology,Social Sciences,2,2,1,13,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2018.04.002,Using LIWC to choose simulation approaches: A feasibility study,2018,2018-04-19,Roger McHaney | Antuela A. Tako | Stewart Robinson,Kansas State University | Loughborough University,US | GB,37,Open Access,,Context (archaeology) | Computer science | Natural language processing | Event (particle physics) | Psychology | Artificial intelligence | Machine learning,Complex Systems and Decision Making,Management Science and Operations Research,Decision Sciences,Social Sciences,3,2,2,7,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2018.08.005,A web-based group decision support system for academic term preparation,2018,2018-08-09,Atiq Waliullah Siddiqui | Syed Arshad Raza | Zeeshan Tariq,University of Business and Technology | Imam Abdulrahman Bin Faisal University,SA,37,Unknown,,Workflow | Computer science | Task (project management) | Term (time) | Integer programming | Quality (philosophy) | Process management | Curriculum | Software engineering | Operations research | Knowledge management | Database | Engineering | Systems engineering | Algorithm,Scheduling and Timetabling Solutions,Management Science and Operations Research,Decision Sciences,Social Sciences,3,2,1,15,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2020.113337,Can digital consumption boost physical consumption? The effect of online music streaming on record sales,2020,2020-06-03,Minhyung Lee | HanByeol Stella Choi | Daegon Cho | Heeseok Lee,Korea Advanced Institute of Science and Technology,KR,37,Unknown,,Consumption (sociology) | Digital audio | Upload | Advertising | Salient | Empirical evidence | Empirical research | Business | Empirical examination | Marketing | Computer science | Telecommunications | World Wide Web | Sociology,Copyright and Intellectual Property,Marketing,"Business, Management and Accounting",Social Sciences,4,1,1,14,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2021.113497,"Would you please like my tweet?! An artificially intelligent, generative probabilistic, and econometric based system design for popularity-driven tweet content generation",2021,2021-01-28,Myles D. Garvey | Jim Samuel | Alexander Pelaez,Northeastern University | University of Charleston | Hofstra University,US,37,Unknown,,Computer science | Generative model | Analytics | Probabilistic logic | Artificial intelligence | Social media | Generative grammar | Machine learning | Data science | World Wide Web,Advanced Text Analysis Techniques,Artificial Intelligence,Computer Science,Physical Sciences,3,3,1,10,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2022.113749,An assisted approach to business process redesign,2022,2022-02-05,Tobias Fehrer | Dominik Fischer | Sander J. J. Leemans | Maximilian Röglinger | Moe Thandar Wynn,Fraunhofer Institute for Applied Information Technology | University of Bayreuth | Queensland University of Technology,DE | AU,37,Open Access,,Computer science | Process management | Business process modeling | Business process | Process (computing) | Conceptualization | Business process management | Business process discovery | Business Process Model and Notation | Business rule | Quality (philosophy) | Artifact-centric business process model | Knowledge management | Software engineering | Work in process | Engineering | Operations management | Artificial intelligence,Business Process Modeling and Analysis,Management Information Systems,"Business, Management and Accounting",Social Sciences,5,3,2,18,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.12.033,eXiT*CBR.v2: Distributed case-based reasoning tool for medical prognosis,2013,2013-01-06,Albert Plà | Beatriz López | Pablo Gay | Carles Pous,Universitat de Girona,ES,36,Unknown,,Schema (genetic algorithms) | Computer science | Voting | Case-based reasoning | Genetic algorithm | Machine learning | Software engineering | Artificial intelligence,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,4,1,1,8,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2013.05.021,Effective acceptance conditions in real-time automated negotiation,2013,2013-06-05,Tim Baarslag | Koen V. Hindriks | Catholijn M. Jonker,Delft University of Technology,NL,36,Unknown,,Negotiation | Computer science,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,3,1,1,2,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2014.03.008,Listen to me — Evaluating the influence of micro-blogs,2014,2014-04-03,Feng Li | TIMON CHIH-TING DU,South China University of Technology | Chinese University of Hong Kong,CN | HK,36,Unknown,,Opinion leadership | Social media | Download | Internet privacy | Information sharing | Computer science | Psychology | World Wide Web | Public relations | Political science,Social Media and Politics,Communication,Social Sciences,Social Sciences,2,2,2,10,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2013.02.002,Semantic similarity of short texts in languages with a deficient natural language processing support,2013,2013-02-18,Bojan Furlan | Vuk Batanović | Boško Nikolić,University of Belgrade,RS,36,Unknown,,Paraphrase | Computer science | Similarity (geometry) | Natural language processing | Semantic similarity | Process (computing) | Artificial intelligence | The Internet | Natural language | Information retrieval | World Wide Web | Image (mathematics) | Programming language,Natural Language Processing Techniques,Artificial Intelligence,Computer Science,Physical Sciences,3,1,1,13,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2019.05.009,Socially optimal IT investment for cybersecurity,2019,2019-06-05,Jomon Aliyas Paul | Xinfang Wang,Kennesaw State University | Georgia Southern University,US,36,Unknown,,Safeguard | Containment (computer programming) | Computer security | Computer science | Externality | Investment (military) | Risk analysis (engineering) | Resource allocation | Constraint (computer-aided design) | Operations research | Business | Economics | Engineering | Microeconomics | Law,Infrastructure Resilience and Vulnerability Analysis,Civil and Structural Engineering,Engineering,Physical Sciences,2,2,1,15,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2019.113073,Recommendation with diversity: An adaptive trust-aware model,2019,2019-06-20,Ting Jung Yu | Junpeng Guo | Wenhua Li | Harry Jiannan Wang | Fan Ling,Tianjin University | University of Delaware | Tongji University,CN | US,36,Unknown,,Recommender system | Diversity (politics) | Computer science | Revenue | Aggregate (composite) | Focus (optics) | Bipartite graph | Machine learning | Business | Theoretical computer science | Accounting,Recommender Systems and Techniques,Information Systems,Computer Science,Physical Sciences,5,3,2,11,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2020.113248,mHealth App recommendation based on the prediction of suitable behavior change techniques,2020,2020-01-16,Xiaoxin Mao | Xi Zhao | Yuanyuan Liu,Xi'an Jiaotong University | Ministry of Education of the People's Republic of China,CN,36,Unknown,,mHealth | Computer science | Construct (python library) | Popularity | Human–computer interaction | Psychology | Psychological intervention,Mobile Health and mHealth Applications,General Health Professions,Health Professions,Health Sciences,3,2,1,7,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2021.113493,Redefining profit metrics for boosting student retention in higher education,2021,2021-01-12,Sebastián Maldonado | Jaime Miranda | Diego Olaya | Jonathan Vásquez | Wouter Verbeke,Complex Engineering System Institute | University of Chile | Vrije Universiteit Brussel | Solvay (Belgium) | University of Valparaíso | KU Leuven,CL | BE,36,Unknown,,Dropout (neural networks) | Boosting (machine learning) | Computer science | Higher education | Bachelor | Machine learning | Economics,Online Learning and Analytics,Computer Science Applications,Computer Science,Physical Sciences,5,6,2,7,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2022.113792,Mining voices from self-expressed messages on social-media: Diagnostics of mental distress during COVID-19,2022,2022-05-06,Rahul Kumar | Shubhadeep Mukherjee | Tsan‐Ming Choi | Lalitha Dhamotharan,National Taiwan University | University of Exeter | XIM University,GB | IN | TW,36,Open Access,,Mental health | Suicidal ideation | Anxiety | Psychiatry | Pandemic | Depression (economics) | Distress | Psychology | Odds | Intervention (counseling) | Medicine | Clinical psychology | Suicide prevention | Coronavirus disease 2019 (COVID-19) | Poison control | Medical emergency | Logistic regression | Disease,Mental Health via Writing,Social Psychology,Psychology,Social Sciences,4,3,3,18,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.02.011,Decision and information interoperability for improving performance of product recovery systems,2012,2012-03-06,Jitender Madaan | Pradeep Kumar | Felix T.S. Chan,Indian Institute of Technology Roorkee | Hong Kong Polytechnic University,IN | HK,35,Unknown,,Interoperability | Process management | Computer science | Scope (computer science) | Flexibility (engineering) | Variety (cybernetics) | Risk analysis (engineering) | Profit (economics) | Business | Economics,Sustainable Supply Chain Management,Strategy and Management,"Business, Management and Accounting",Social Sciences,3,2,2,10,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.05.047,Agent-enabled service-oriented decision support systems,2012,2012-05-30,Ching-Shen Dong | Ananth Srinivasan,University of Auckland,NZ,35,Unknown,,Computer science | Leverage (statistics) | Decision support system | Process management | Knowledge management | Supply chain | Service delivery framework | Service-oriented architecture | Service design | Service (business) | Adaptability | Context (archaeology) | Risk analysis (engineering) | Web service | Business,Service and Product Innovation,Marketing,"Business, Management and Accounting",Social Sciences,2,1,1,15,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2010.04.003,Modeling challenges with influence diagrams: Constructing probability and utility models,2010,2010-04-10,Concha Bielza | M. Gómez | Prakash  Pundalik Shenoy,Universidad Politécnica de Madrid | Universidad de Granada | University of Kansas,ES | US,35,Unknown,,Ceteris paribus | Expected utility hypothesis | Bayesian network | Computer science | Influence diagram | Function (biology) | Independence (probability theory) | Task (project management) | Joint probability distribution | Domain (mathematical analysis) | Econometrics | Artificial intelligence | Mathematics | Mathematical economics | Decision tree | Economics | Statistics,Bayesian Modeling and Causal Inference,Artificial Intelligence,Computer Science,Physical Sciences,3,3,2,17,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2013.11.004,CBC: An associative classifier with a small number of rules,2013,2013-12-04,Houtao Deng | George C. Runger | Eugene Tuv | Wade M. Bannister,Intuit (United States) | Arizona State University | Intel (United States),US,35,Unknown,,Associative property | Interpretability | Classifier (UML) | Computer science | Artificial intelligence | Pattern recognition (psychology) | Decision tree | Rule-based system | Mathematics | Binary tree | Decision rule | Binary number | Algorithm | Arithmetic,Data Mining Algorithms and Applications,Information Systems,Computer Science,Physical Sciences,4,3,1,14,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2012.09.008,Online information product design: The influence of product integration on brand extension,2012,2012-09-26,Peijian Song | Cheng Zhang | Ping Zhang,Nanjing University | Fudan University | Syracuse University,CN | US,35,Unknown,,Product (mathematics) | Popularity | Computer science | Brand extension | Empirical research | Marketing | Categorization | Information integration | Brand management | Advertising | Knowledge management | Business | Psychology,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,3,3,2,13,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2013.04.006,"A stochastic, contingency-based security-constrained optimal power flow for the procurement of energy and distributed reserve",2013,2013-05-18,Carlos Edmundo Murillo-Sanchez | Ray Daniel Zimmerman | C. Lindsay Anderson | Robert Joseph Thomas,Universidad Nacional de Colombia | Cornell University,CO | US,35,Unknown,,Procurement | Mathematical optimization | Contingency | Economic dispatch | Computer science | Operations research | Economics | Stochastic programming | Electric power system | Lagrange multiplier | Microeconomics | Power (physics) | Mathematics,Electric Power System Optimization,Electrical and Electronic Engineering,Engineering,Physical Sciences,4,2,2,13,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2010.08.022,A new role mining framework to elicit business roles and to mitigate enterprise risk,2010,2010-08-20,Alessandro Colantonio | Roberto Di Pietro | Alberto Ocello | Nino Vincenzo Verde,Roma Tre University | Intelligence for Environment and Security (Italy),IT,35,Unknown,,Computer science | Role-based access control | Meaning (existential) | Business process | Process management | Knowledge management | Corporate governance | Process (computing) | Access control | Risk analysis (engineering) | Business | Computer security | Work in process | Marketing | Finance,Access Control and Trust,Sociology and Political Science,Social Sciences,Social Sciences,4,2,1,15,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2010.11.002,Pairwise issue modeling for negotiation counteroffer prediction using neural networks,2010,2010-11-09,Réal A. Carbonneau | Gregory E. Kersten | Rustam M. Vahidov,HEC Montréal | Group for Research in Decision Analysis | Concordia University,CA,35,Unknown,,Generality | Pairwise comparison | Negotiation | Computer science | Flexibility (engineering) | Component (thermodynamics) | Artificial intelligence | Artificial neural network | Key (lock) | Machine learning | Feature (linguistics) | Data mining | Computer security | Mathematics,Multi-Agent Systems and Negotiation,Artificial Intelligence,Computer Science,Physical Sciences,3,3,1,14,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2018.01.005,Automatic feature weighting for improving financial Decision Support Systems,2018,2018-02-01,Yosimar Oswaldo Serrano-Silva | Yenny Villuendas-Rey | Cornelio Yáñez-Márquéz,Instituto Politécnico Nacional,MX,35,Unknown,,Weighting | Feature (linguistics) | Computer science | Decision support system | Key (lock) | Finance | Data mining | Artificial intelligence | Machine learning | Economics,Stock Market Forecasting Methods,Management Science and Operations Research,Decision Sciences,Social Sciences,3,1,1,10,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2019.113231,Pricing and advertising for reward-based crowdfunding products in E-commerce,2020,2020-01-07,Guan Hong Xu | Wanjiang Deng | Zhong‐Zhong Jiang | Min Huang,Huazhong University of Science and Technology | Northeastern University,CN,35,Unknown,,Advertising | Promotion (chess) | Product (mathematics) | Business | Investment (military) | Stochastic game | Online advertising | Set (abstract data type) | Economics | Marketing | Microeconomics | The Internet | Computer science,"FinTech, Crowdfunding, Digital Finance",Management Information Systems,"Business, Management and Accounting",Social Sciences,4,2,1,13,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2020.113307,The importance of online reviews depends on when they are presented,2020,2020-04-23,Adrian R. Camilleri,University of Technology Sydney,AU,35,Unknown,,Product (mathematics) | Order (exchange) | Computer science | New product development | Best practice | Marketing | Business | Economics | Mathematics | Management,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,1,1,1,10,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2021.113520,Choice of pricing and marketing strategies in reward-based crowdfunding campaigns,2021,2021-02-10,Yao Zhang | Ying Tian,Northeastern University,CN,35,Unknown,,Matching (statistics) | Profit (economics) | Profit maximization | Marketing | Product (mathematics) | Popularity | Business | Value (mathematics) | Maximization | Microeconomics | Economics | Computer science,"FinTech, Crowdfunding, Digital Finance",Management Information Systems,"Business, Management and Accounting",Social Sciences,2,1,1,12,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2021.113695,Exploring investors' expectancies and its impact on project funding success likelihood in crowdfunding by using text analytics and Bayesian networks,2021,2021-11-03,Francis Joseph Costello | Kun Chang Lee,Sungkyunkwan University | Samsung (South Korea),KR,35,Unknown,,Expectancy theory | Persuasion | Affect (linguistics) | Bayesian network | Analytics | Dynamic Bayesian network | Bayesian probability | Narrative | Investment (military) | Openness to experience | Early adopter | Marketing | Business | Economics | Psychology | Computer science | Data science | Artificial intelligence | Linguistics | Social psychology | Political science,"FinTech, Crowdfunding, Digital Finance",Management Information Systems,"Business, Management and Accounting",Social Sciences,2,2,1,21,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2021.113718,A deep recurrent neural network approach to learn sequence similarities for user-identification,2022,2022-01-10,Stefan Vamosi | Thomas Reutterer | Michael Platzer,Vienna University of Economics and Business,AT,35,Open Access,"The evolving digital economy entails multifaceted behavioral tracking data such as internet clickstreams, location trajectories, or taste preferences revealed by music or video streaming. Organizations are increasingly interested in using such data streams to profile customers based on their behavioral similarities for targeting purposes. However, measuring similarities in sequential data is a challenging task. We present a generic deep neural-network-based framework for quantifying the similarity of ordered sequences in observed event histories. This novel approach combines a specific type of recurrent neural nets with a triplet loss cost function used for network training. It yields an embedding space that serves as a similarity metric for complex sequential data, can handle multivariate sequential data and incorporate covariates. We empirically validate the derived similarity metric for user embeddings in the domain of re-identifying users in web browsing histories. We demonstrate its superior performance in discriminating users based on their behavioral browsing patterns by benchmarking against more conventional approaches to measure sequence similarity. In addition, we show that the methodology can be used for clustering sub-sequences and re-classifying users based on their observed clickstream behavior. Finally, we critically reflect benefits and possible downsides of the proposed framework, discuss extensions and promising future applications. An open-source reference implementation can be obtained from github.com/vamosi/tl_rnn.",Computer science | Clickstream | Similarity (geometry) | Benchmarking | Metric (unit) | Data mining | Artificial neural network | Artificial intelligence | Recurrent neural network | Cluster analysis | Identification (biology) | Machine learning | The Internet | Deep learning | Web navigation | World Wide Web,Music and Audio Processing,Signal Processing,Computer Science,Physical Sciences,3,1,1,16,1,False,False,True,True,True,True,True,True
10.1016/j.dss.2015.06.002,Fusion Miner: Process discovery for mixed-paradigm models,2015,2015-06-19,Johannes De Smedt | Jochen De Weerdt | Jan Vanthienen,KU Leuven,BE,35,Open Access,,Computer science | Process mining | Business process discovery | Workflow | Process (computing) | Data mining | Flexibility (engineering) | Process modeling | Focus (optics) | Business process | Data stream mining | Knowledge extraction | Event (particle physics) | Data science | Business process modeling | Work in process | Database | Programming language | Engineering,Business Process Modeling and Analysis,Management Information Systems,"Business, Management and Accounting",Social Sciences,3,1,1,19,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2013.01.024,A framework for enabling patient monitoring via mobile ad hoc network,2013,2013-02-12,Sweta Sneha | Upkar Varshney,Kennesaw State University | Georgia State University,US,34,Unknown,,Computer science | Wireless ad hoc network | Reliability (semiconductor) | Mobile ad hoc network | Computer network | Context (archaeology) | Wireless sensor network | Wireless network | Vehicular ad hoc network | Wireless | Telecommunications | Power (physics) | Network packet,Wireless Body Area Networks,Biomedical Engineering,Engineering,Physical Sciences,2,2,1,13,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2014.11.009,The moderating effects of keyword competition on the determinants of ad position in sponsored search advertising,2014,2014-12-12,Anteneh Ayanso | Armin Karimi,Brock University,CA,34,Unknown,,Competition (biology) | Popularity | Advertising | Position (finance) | Search advertising | Business | Keyword search | Empirical research | Online advertising | Channel (broadcasting) | The Internet | Marketing | Economics | Computer science | Psychology | Information retrieval | Telecommunications | World Wide Web | Social psychology,Consumer Market Behavior and Pricing,Marketing,"Business, Management and Accounting",Social Sciences,2,1,1,19,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2010.05.007,Improving patient flow in a hospital through dynamic allocation of cardiac diagnostic testing time slots,2010,2010-05-22,Robert W. Day | Matthew D. Dean | Robert Garfinkel | Steven M. Thompson,University of Connecticut | LSU New Orleans | College of Business Administration | University of Richmond,US | LV,34,Unknown,,Computer science | Scheduling (production processes) | Markov decision process | Operations research | Heuristic | Real-time computing | Markov process | Distributed computing | Operations management | Engineering | Artificial intelligence,Healthcare Operations and Scheduling Optimization,Emergency Medical Services,Health Professions,Health Sciences,4,4,2,11,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2011.11.013,Multi-criteria decision techniques for context-aware B2B collaboration in supply chains,2011,2011-11-22,Puay Siew Tan | S. S. G. Lee | Angela Eck Soong Goh,Singapore Institute of Manufacturing Technology | Nanyang Technological University,SG,34,Unknown,,Robustness (evolution) | Multiple-criteria decision analysis | Ranking (information retrieval) | Supply chain | Computer science | Decision support system | Context (archaeology) | Data mining | Absolute deviation | Sequence (biology) | Operations research | Machine learning | Mathematics | Business | Statistics | Marketing,Multi-Criteria Decision Making,Management Science and Operations Research,Decision Sciences,Social Sciences,3,2,1,16,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2013.08.011,Predicting online channel acceptance with social network data,2013,2013-08-29,Thomas Verbraken | Frank Goethals | Wouter Verbeke | Bart Baesens,KU Leuven | Centre National de la Recherche Scientifique | Université Catholique de Lille | Institut d'Economie Scientifique Et de Gestion | Vrije Universiteit Brussel | Solvay (Belgium) | University of Southampton,BE | FR | GB,34,Unknown,,Relation (database) | Product (mathematics) | Computer science | Social network (sociolinguistics) | Channel (broadcasting) | E-commerce | Survey data collection | Knowledge management | Social media | Data mining | World Wide Web | Telecommunications,Digital Marketing and Social Media,Sociology and Political Science,Social Sciences,Social Sciences,4,7,3,12,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2010.11.034,Diffusion dynamics of open source software: An agent-based computational economics (ACE) approach,2011,2011-04-14,Muhammad Adeel Zaffar | Ram L. Kumar | Kexin Zhao,University of Wisconsin–Milwaukee | University of North Carolina at Charlotte,US,34,Unknown,,Interoperability | Upgrade | Popularity | Diffusion | Computer science | Software | Open source | Block (permutation group theory) | Open source software | Modularity (biology) | Distributed computing | Industrial organization | Business | World Wide Web | Mathematics | Physics,Open Source Software Innovations,Computer Science Applications,Computer Science,Physical Sciences,3,2,1,16,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2016.09.007,Harmonized authentication based on ThumbStroke dynamics on touch screen mobile phones,2016,2016-09-20,Lina Zhou | Yin Kang | Dongsong Zhang | Jianwei Lai,"University of Maryland, Baltimore County | Illinois State University",US,34,Open Access,,Computer science | Usability | Chip Authentication Program | Authentication (law) | Password | Lightweight Extensible Authentication Protocol | Computer security | Challenge-Handshake Authentication Protocol | Authentication protocol | Multi-factor authentication | Mobile device | Keystroke logging | Mobile computing | Challenge–response authentication | Human–computer interaction | World Wide Web | Computer network,User Authentication and Security Systems,Information Systems,Computer Science,Physical Sciences,4,2,1,17,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2017.10.003,How can online marketplaces reduce rating manipulation? A new approach on dynamic aggregation of online ratings,2017,2017-10-12,Olga A. Ivanova | Michael Scholz,University of Passau,DE,34,Unknown,,Computer science | Incentive | Ranking (information retrieval) | Statistic | Product (mathematics) | Artificial intelligence | Microeconomics | Statistics | Mathematics | Economics,Spam and Phishing Detection,Information Systems,Computer Science,Physical Sciences,2,1,1,10,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2019.04.004,Mobilizing intuitive judgement during organizational decision making: When business intelligence is not the only thing that matters,2019,2019-04-24,Ioanna Constantiou | Arisa Shollo | Morten Thanning Vendelø,Copenhagen Business School | University of Gothenburg,DK | SE,34,Open Access,,Judgement | Empirical research | Business decision mapping | Portfolio | Perception | Prioritization | Knowledge management | Decision engineering | Institution | Decision maker | Empirical evidence | Financial institution | Group decision-making | R-CAST | Computer science | Decision support system | Management science | Psychology | Business | Social psychology | Economics | Political science | Finance | Artificial intelligence,Big Data and Business Intelligence,Management Information Systems,"Business, Management and Accounting",Social Sciences,3,2,2,24,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2020.113339,Missing care: A framework to address the issue of frequent missing values;The case of a clinical decision support system for Parkinson's disease,2020,2020-06-12,Saeed Piri,University of Oregon,US,34,Unknown,,Missing data | Clinical decision support system | Health care | Disease | Computer science | Predictive power | Medicine | Decision support system | Data access | Data science | Data mining | Database | Machine learning | Pathology,Chronic Disease Management Strategies,Epidemiology,Medicine,Health Sciences,1,1,1,14,1,False,False,False,True,True,True,True,True
10.1016/j.dss.2022.113845,Impact of content ideology on social media opinion polarization: The moderating role of functional affordances and symbolic expressions,2022,2022-07-26,Ruonan Sun | Hui Zhu | Feng Qi Guo,Lancaster University | Guangzhou University | Tianjin University,GB | CN,34,Unknown,,Affordance | Ideology | Polarization (electrochemistry) | Social psychology | Psychology | Content (measure theory) | Media content | Content analysis | Social media | Sociology | Cognitive psychology | Political science | Computer science | Multimedia | Social science | Politics | Mathematics | World Wide Web | Law,Social Media and Politics,Communication,Social Sciences,Social Sciences,3,3,2,19,1,True,True,False,True,True,True,True,True
10.1016/j.dss.2012.10.022,Decision support for coordinated road traffic control actions,2012,2012-10-11,Keshav Prasad Dahal | Khaled A. Almejalli | Mohammad Alamgir Hossain,University of Bradford | Northumbria University,GB,33,Unknown,,Control (management) | Computer science | Task (project management) | Network traffic control | Traffic congestion | Action (physics) | Operator (biology) | Network congestion | Transport engineering | Operations research | Computer network | Engineering | Artificial intelligence | Systems engineering,Traffic control and management,Control and Systems Engineering,Engineering,Physical Sciences,3,2,1,14,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2014.01.006,Assessing the quality of large-scale data standards: A case of XBRL GAAP Taxonomy,2014,2014-01-25,Hongwei Zhu | Harris Wu,University of Massachusetts Lowell | Decision Sciences (United States) | Old Dominion University,US,33,Unknown,,XBRL | Interoperability | Data quality | Computer science | Quality (philosophy) | Scale (ratio) | Accounting | Taxonomy (biology) | Data exchange | Data science | Business | Database | World Wide Web | Marketing,Financial Reporting and XBRL,Management Information Systems,"Business, Management and Accounting",Social Sciences,2,3,1,14,1,False,True,False,True,True,True,True,True
10.1016/j.dss.2010.11.016,Bidding strategies for real-life small loan auctions,2010,2010-11-25,Lauri Puro | Jeffrey E. Teich | Hannele Wallenius | Jyrki Wallenius,Aalto University | New Mexico State University,FI | US,33,Unknown,,Common value auction | Bidding | Loan | Microeconomics | Reverse auction | Business | Economics | Finance,Auction Theory and Applications,Management Science and Operations Research,Decision Sciences,Social Sciences,4,2,2,8,1,True,True,False,True,True,True,True,True
